frame,track_id,shape,cx,cy,area,state,confidence
1060,11,trapezoid,951,776,26992,coasting,1.0
1060,17,circle,223,252,32390,confirmed,1.0
1060,21,triangle,959,545,20540,coasting,1.0
1060,22,rectangle,1053,847,25530,confirmed,1.0
1061,1,pentagon,868,648,36354,confirmed,1.0
1061,11,trapezoid,962,757,26992,coasting,1.0
1061,17,circle,208,275,32380,confirmed,1.0
1061,21,triangle,951,573,20540,coasting,1.0
1061,22,rectangle,997,862,29289,confirmed,1.0
1062,1,pentagon,936,635,36203,confirmed,1.0
1062,11,trapezoid,1000,719,5369,confirmed,1.0
1062,17,circle,197,299,32385,confirmed,1.0
1062,21,triangle,943,599,20540,coasting,1.0
1062,22,rectangle,946,873,29575,confirmed,1.0
1063,1,pentagon,995,613,36219,confirmed,1.0
1063,11,trapezoid,1024,692,5369,coasting,1.0
1063,17,circle,188,324,32445,confirmed,1.0
1063,21,triangle,937,621,20540,coasting,1.0
1063,22,rectangle,897,885,29861,confirmed,1.0
1064,1,pentagon,1041,582,36347,confirmed,1.0
1064,11,trapezoid,1002,641,5216,confirmed,1.0
1064,17,circle,179,348,32357,confirmed,1.0
1064,21,triangle,930,662,12951,confirmed,1.0
1064,22,rectangle,854,902,29575,confirmed,1.0
1065,1,pentagon,1083,548,36110,confirmed,1.0
1065,11,trapezoid,983,584,9503,confirmed,1.0
1065,17,circle,172,372,32422,confirmed,1.0
1065,21,triangle,921,705,19950,confirmed,0.972
1065,22,rectangle,814,921,29861,confirmed,1.0
1066,1,pentagon,1123,514,36202,confirmed,1.0
1066,11,trapezoid,974,528,13641,confirmed,1.0
1066,17,circle,167,397,32353,confirmed,1.0
1066,21,triangle,907,736,20717,confirmed,0.973
1066,22,rectangle,773,939,29575,confirmed,1.0
1067,1,pentagon,1164,481,36180,confirmed,1.0
1067,11,trapezoid,979,474,17569,confirmed,1.0
1067,17,circle,166,422,32387,confirmed,1.0
1067,21,triangle,888,765,20783,confirmed,0.974
1067,22,rectangle,730,956,29575,confirmed,1.0
1068,1,pentagon,1205,449,36178,confirmed,1.0
1068,11,trapezoid,997,426,21469,confirmed,1.0
1068,17,circle,173,446,32374,confirmed,1.0
1068,21,triangle,856,790,20664,confirmed,0.974
1068,22,rectangle,687,973,30139,confirmed,1.0
1069,1,pentagon,1246,417,36249,confirmed,1.0
1069,11,trapezoid,1022,383,24695,confirmed,1.0
1069,17,circle,191,469,32385,confirmed,1.0
1069,21,triangle,807,804,20450,confirmed,0.975
1069,22,rectangle,644,988,27586,confirmed,1.0
1070,1,pentagon,1288,385,36234,confirmed,1.0
1070,11,trapezoid,1052,346,27196,confirmed,1.0
1070,17,circle,222,487,32372,confirmed,1.0
1070,21,triangle,751,808,20500,confirmed,0.976
1070,22,rectangle,600,999,25584,confirmed,1.0
1071,1,pentagon,1331,353,36169,confirmed,1.0
1071,11,trapezoid,1080,311,27182,confirmed,1.0
1071,17,circle,264,495,32400,confirmed,1.0
1071,21,triangle,693,806,20527,confirmed,0.976
1071,22,rectangle,554,1005,24726,confirmed,1.0
1072,1,pentagon,1375,322,36357,confirmed,1.0
1072,11,trapezoid,1105,278,27158,confirmed,1.0
1072,17,circle,309,496,32350,confirmed,1.0
1072,21,triangle,637,798,20441,confirmed,0.977
1072,22,rectangle,504,1008,24726,confirmed,1.0
1073,1,pentagon,1421,292,36323,confirmed,1.0
1073,11,trapezoid,1120,249,27168,confirmed,1.0
1073,17,circle,353,491,32409,confirmed,1.0
1073,21,triangle,592,779,20472,confirmed,0.977
1073,22,rectangle,452,1006,25298,confirmed,1.0
1074,1,pentagon,1475,266,36162,confirmed,1.0
1074,11,trapezoid,1133,214,27032,confirmed,1.0
1074,17,circle,390,477,32399,confirmed,1.0
1074,21,triangle,565,751,20414,confirmed,0.978
1074,22,rectangle,401,1000,27014,confirmed,1.0
1075,1,pentagon,1536,247,36096,confirmed,1.0
1075,11,trapezoid,1146,177,27031,confirmed,1.0
1075,17,circle,426,461,32377,confirmed,1.0
1075,21,triangle,550,720,20467,confirmed,0.978
1075,22,rectangle,351,991,29016,confirmed,1.0
1076,1,pentagon,1605,237,36188,confirmed,1.0
1076,11,trapezoid,1159,139,27086,confirmed,1.0
1076,17,circle,457,443,32428,confirmed,1.0
1076,21,triangle,542,688,20617,confirmed,0.978
1076,22,rectangle,305,968,29861,confirmed,1.0
1077,1,pentagon,1676,235,36204,confirmed,1.0
1077,11,trapezoid,1173,102,27045,confirmed,1.0
1077,17,circle,481,421,32392,confirmed,1.0
1077,21,triangle,538,656,20444,confirmed,0.978
1077,22,rectangle,267,946,29861,confirmed,1.0
1078,1,pentagon,1747,236,36065,confirmed,1.0
1078,11,trapezoid,1182,90,27099,confirmed,1.0
1078,17,circle,496,397,32413,confirmed,1.0
1078,21,triangle,535,624,20685,confirmed,0.978
1078,22,rectangle,243,920,29575,confirmed,1.0
1079,1,pentagon,1814,240,36160,confirmed,1.0
1079,11,trapezoid,1176,152,27037,confirmed,1.0
1079,17,circle,504,372,32350,confirmed,1.0
1079,21,triangle,531,593,20461,confirmed,0.978
1079,22,rectangle,226,893,29575,confirmed,1.0
1080,1,pentagon,1872,252,27863,confirmed,1.0
1080,11,trapezoid,1172,204,27125,confirmed,1.0
1080,17,circle,506,347,32439,confirmed,1.0
1080,21,triangle,531,563,20593,confirmed,0.978
1080,22,rectangle,208,865,29861,confirmed,1.0
1081,1,pentagon,1914,273,17882,confirmed,1.0
1081,11,trapezoid,1169,248,27100,confirmed,1.0
1081,17,circle,500,322,32381,confirmed,1.0
1081,21,triangle,536,531,20258,confirmed,0.978
1081,22,rectangle,197,837,29575,confirmed,1.0
1082,1,pentagon,1940,305,10023,confirmed,1.0
1082,11,trapezoid,1167,288,27133,confirmed,1.0
1082,17,circle,486,298,32403,confirmed,1.0
1082,21,triangle,531,502,20326,confirmed,0.978
1082,22,rectangle,190,808,29575,confirmed,1.0
1083,1,pentagon,1979,328,10023,coasting,1.0
1083,11,trapezoid,1166,326,27147,confirmed,1.0
1083,17,circle,465,276,32452,confirmed,1.0
1083,21,triangle,524,472,20423,confirmed,0.978
1083,22,rectangle,183,778,29861,confirmed,1.0
1084,11,trapezoid,1165,365,27162,confirmed,1.0
1084,17,circle,438,255,32442,confirmed,1.0
1084,21,triangle,514,440,20259,confirmed,0.978
1084,22,rectangle,180,750,29575,confirmed,1.0
1085,11,trapezoid,1163,403,27145,confirmed,1.0
1085,17,circle,409,236,32396,confirmed,1.0
1085,21,triangle,501,409,20455,confirmed,0.978
1085,22,rectangle,180,720,29861,confirmed,1.0
1086,11,trapezoid,1162,440,27172,confirmed,1.0
1086,17,circle,379,218,32396,confirmed,1.0
1086,21,triangle,478,382,20626,confirmed,0.978
1086,22,rectangle,183,692,29861,confirmed,1.0
1087,11,trapezoid,1161,479,27179,confirmed,1.0
1087,17,circle,343,207,32371,confirmed,1.0
1087,21,triangle,435,368,19913,confirmed,0.978
1087,22,rectangle,184,664,29575,confirmed,1.0
1088,11,trapezoid,1159,517,27142,confirmed,1.0
1088,17,circle,300,202,32448,confirmed,1.0
1088,21,triangle,387,376,20450,confirmed,0.978
1088,22,rectangle,186,634,29861,confirmed,1.0
1089,11,trapezoid,1156,555,27086,confirmed,1.0
1089,17,circle,256,201,32483,confirmed,1.0
1089,21,triangle,358,402,20613,confirmed,0.978
1089,22,rectangle,188,606,29575,confirmed,1.0
1090,11,trapezoid,1154,593,27123,confirmed,1.0
1090,17,circle,213,208,32378,confirmed,1.0
1090,21,triangle,338,433,20394,confirmed,0.978
1090,22,rectangle,190,579,28822,confirmed,0.967
1091,11,trapezoid,1152,631,27127,confirmed,1.0
1091,17,circle,177,224,32375,confirmed,1.0
1091,21,triangle,325,466,20384,confirmed,0.978
1091,22,rectangle,193,551,27734,confirmed,0.967
1092,11,trapezoid,1150,669,27081,confirmed,1.0
1092,17,circle,148,243,32417,confirmed,1.0
1092,21,triangle,317,499,20754,confirmed,0.978
1092,22,rectangle,198,522,26191,confirmed,0.967
1092,23,pentagon,1873,670,26450,confirmed,0.0
1093,11,trapezoid,1147,707,27162,confirmed,1.0
1093,17,circle,123,265,32392,confirmed,1.0
1093,21,triangle,312,530,20653,confirmed,0.978
1093,22,rectangle,199,483,24337,confirmed,0.935
1093,23,pentagon,1851,698,34999,confirmed,0.0
1094,11,trapezoid,1145,745,27241,confirmed,1.0
1094,17,circle,97,285,32508,confirmed,1.0
1094,21,triangle,310,560,20526,confirmed,0.978
1094,22,rectangle,211,457,26509,confirmed,0.906
1094,23,pentagon,1783,740,36186,confirmed,1.0
1095,11,trapezoid,1144,783,27253,confirmed,1.0
1095,17,circle,76,306,31321,confirmed,1.0
1095,21,triangle,312,591,20434,confirmed,0.978
1095,22,rectangle,224,435,27696,confirmed,0.879
1095,23,pentagon,1712,759,36358,confirmed,1.0
1096,11,trapezoid,1143,821,27282,confirmed,1.0
1096,17,circle,61,329,29509,confirmed,1.0
1096,21,triangle,323,620,20479,confirmed,0.978
1096,22,rectangle,233,409,28799,confirmed,0.882
1096,23,pentagon,1640,763,36344,confirmed,1.0
1097,11,trapezoid,1145,859,27227,confirmed,1.0
1097,17,circle,52,353,27350,confirmed,1.0
1097,21,triangle,341,650,20765,confirmed,0.978
1097,22,rectangle,236,381,29575,confirmed,0.886
1097,23,pentagon,1569,763,36264,confirmed,1.0
1098,11,trapezoid,1151,879,27132,confirmed,1.0
1098,17,circle,47,379,25691,confirmed,1.0
1098,21,triangle,365,677,20475,confirmed,0.978
1098,22,rectangle,237,351,29861,confirmed,0.889
1098,23,pentagon,1500,756,36328,confirmed,1.0
1099,11,trapezoid,1160,874,27221,confirmed,1.0
1099,17,circle,46,404,23989,confirmed,1.0
1099,21,triangle,392,703,20436,confirmed,0.978
1099,22,rectangle,235,322,29861,confirmed,0.892
1099,23,pentagon,1433,747,36293,confirmed,1.0
1100,11,trapezoid,1170,846,26301,confirmed,1.0
1100,17,circle,46,430,22240,confirmed,1.0
1100,21,triangle,424,729,20660,confirmed,0.978
1100,22,rectangle,233,294,29861,confirmed,0.895
1100,23,pentagon,1367,735,36220,confirmed,1.0
1101,11,trapezoid,1169,803,15781,confirmed,1.0
1101,17,circle,46,455,20446,confirmed,1.0
1101,21,triangle,461,751,20643,confirmed,0.978
1101,22,rectangle,229,266,29861,confirmed,0.897
1101,23,pentagon,1307,717,36228,confirmed,1.0
1102,11,trapezoid,1158,751,6713,confirmed,1.0
1102,17,circle,46,480,18907,confirmed,1.0
1102,21,triangle,504,769,20400,confirmed,0.978
1102,22,rectangle,223,238,29861,confirmed,0.9
1102,23,pentagon,1253,694,36230,confirmed,1.0
1103,11,trapezoid,1155,713,6713,coasting,1.0
1103,17,circle,45,505,17340,confirmed,1.0
1103,21,triangle,556,779,20599,confirmed,0.978
1103,22,rectangle,217,210,29861,confirmed,0.902
1103,23,pentagon,1207,665,36351,confirmed,1.0
1104,11,trapezoid,1201,658,7869,confirmed,1.0
1104,17,circle,43,530,15710,confirmed,1.0
1104,21,triangle,610,783,20792,confirmed,0.978
1104,22,rectangle,205,184,29575,confirmed,0.905
1104,23,pentagon,1168,633,36203,confirmed,1.0
1105,11,trapezoid,1242,602,14612,confirmed,1.0
1105,17,circle,41,555,14165,confirmed,1.0
1105,21,triangle,665,783,20456,confirmed,0.978
1105,22,rectangle,191,156,29575,confirmed,0.907
1105,23,pentagon,1132,600,36207,confirmed,1.0
1106,11,trapezoid,1272,549,20459,confirmed,1.0
1106,17,circle,39,579,15106,confirmed,1.0
1106,21,triangle,718,780,20744,confirmed,0.978
1106,22,rectangle,175,130,29575,confirmed,0.909
1106,23,pentagon,1102,566,36224,confirmed,1.0
1107,11,trapezoid,1292,502,25190,confirmed,1.0
1107,17,circle,39,603,16333,confirmed,1.0
1107,21,triangle,769,771,20466,confirmed,0.978
1107,22,rectangle,144,109,29861,confirmed,0.911
1107,23,pentagon,1075,531,36307,confirmed,1.0
1108,11,trapezoid,1287,469,27101,confirmed,1.0
1108,17,circle,41,627,17671,confirmed,1.0
1108,21,triangle,821,763,20691,confirmed,0.978
1108,22,rectangle,108,119,29575,confirmed,0.911
1108,23,pentagon,1047,496,36326,confirmed,1.0
1109,11,trapezoid,1292,434,27209,confirmed,1.0
1109,17,circle,44,652,19382,confirmed,1.0
1109,21,triangle,874,761,20619,confirmed,0.978
1109,22,rectangle,80,144,29861,confirmed,0.911
1109,23,pentagon,1019,461,36121,confirmed,1.0
1110,11,trapezoid,1302,397,27114,confirmed,1.0
1110,17,circle,50,676,22069,confirmed,1.0
1110,21,triangle,924,769,20588,confirmed,1.0
1110,22,rectangle,58,163,29174,confirmed,0.911
1110,23,pentagon,988,428,36298,confirmed,1.0
1111,11,trapezoid,1315,361,27212,confirmed,1.0
1111,17,circle,59,699,26683,confirmed,1.0
1111,21,triangle,966,788,20633,confirmed,1.0
1111,22,rectangle,44,187,27518,confirmed,0.911
1111,23,pentagon,956,395,36196,confirmed,1.0
1112,11,trapezoid,1327,324,27176,confirmed,1.0
1112,17,circle,74,718,31761,confirmed,1.0
1112,21,triangle,995,814,20754,confirmed,1.0
1112,22,rectangle,38,216,26948,confirmed,0.911
1112,23,pentagon,923,362,36058,confirmed,1.0
1113,11,trapezoid,1341,286,27108,confirmed,1.0
1113,17,circle,122,722,32422,confirmed,1.0
1113,21,triangle,1019,842,20647,confirmed,1.0
1113,22,rectangle,39,248,26948,confirmed,0.911
1113,23,pentagon,889,330,36117,confirmed,1.0
1114,11,trapezoid,1354,249,27169,confirmed,1.0
1114,17,circle,170,725,32365,confirmed,1.0
1114,21,triangle,1036,871,20636,confirmed,1.0
1114,22,rectangle,44,281,27366,confirmed,0.911
1114,23,pentagon,850,299,36196,confirmed,1.0
1115,11,trapezoid,1365,211,27095,confirmed,1.0
1115,17,circle,216,723,32394,confirmed,1.0
1115,21,triangle,1048,900,20426,confirmed,1.0
1115,22,rectangle,52,314,27784,confirmed,0.911
1115,23,pentagon,801,275,36269,confirmed,1.0
1116,11,trapezoid,1374,173,27109,confirmed,1.0
1116,17,circle,261,717,32431,confirmed,1.0
1116,21,triangle,1047,930,20541,confirmed,1.0
1116,22,rectangle,60,345,28346,confirmed,0.911
1116,23,pentagon,741,279,36169,confirmed,1.0
1117,11,trapezoid,1379,173,27164,confirmed,1.0
1117,17,circle,301,706,32389,confirmed,1.0
1117,21,triangle,1021,955,20561,confirmed,1.0
1117,22,rectangle,67,376,29174,confirmed,0.911
1117,23,pentagon,688,304,36258,confirmed,1.0
1118,11,trapezoid,1382,178,27086,confirmed,1.0
1118,17,circle,329,687,32411,confirmed,1.0
1118,21,triangle,972,966,20789,confirmed,1.0
1118,22,rectangle,74,405,30665,confirmed,0.911
1118,23,pentagon,638,332,36357,confirmed,1.0
1119,11,trapezoid,1382,202,27212,confirmed,1.0
1119,17,circle,310,669,32444,confirmed,1.0
1119,21,triangle,917,964,20481,confirmed,1.0
1119,22,rectangle,83,429,29575,confirmed,0.911
1119,23,pentagon,589,360,36186,confirmed,1.0
1120,11,trapezoid,1372,280,27151,confirmed,1.0
1120,17,circle,279,681,32376,confirmed,1.0
1120,21,triangle,860,959,20720,confirmed,1.0
1120,22,rectangle,93,455,29861,confirmed,0.911
1120,23,pentagon,541,388,36225,confirmed,1.0
1121,11,trapezoid,1368,327,27162,confirmed,1.0
1121,17,circle,248,702,32407,confirmed,1.0
1121,21,triangle,807,952,20660,confirmed,1.0
1121,22,rectangle,107,482,29575,confirmed,0.911
1121,23,pentagon,495,415,36188,confirmed,1.0
1122,11,trapezoid,1365,373,27087,confirmed,1.0
1122,17,circle,222,726,32400,confirmed,1.0
1122,21,triangle,755,944,20552,confirmed,1.0
1122,22,rectangle,123,506,29861,confirmed,0.911
1122,23,pentagon,448,441,36191,confirmed,1.0
1123,11,trapezoid,1362,412,27172,confirmed,1.0
1123,17,circle,204,750,32434,confirmed,1.0
1123,21,triangle,706,933,20724,confirmed,1.0
1123,22,rectangle,139,532,29861,confirmed,0.911
1123,23,pentagon,402,469,36308,confirmed,1.0
1124,11,trapezoid,1359,453,27212,confirmed,1.0
1124,17,circle,190,775,32401,confirmed,1.0
1124,21,triangle,660,919,20810,confirmed,1.0
1124,22,rectangle,159,558,29575,confirmed,0.911
1124,23,pentagon,370,500,36152,confirmed,1.0
1125,11,trapezoid,1357,488,27104,confirmed,1.0
1125,17,circle,183,800,32393,confirmed,1.0
1125,21,triangle,618,902,20541,confirmed,1.0
1125,22,rectangle,177,584,29513,confirmed,0.911
1125,23,pentagon,355,535,36172,confirmed,1.0
1126,11,trapezoid,1355,525,27103,confirmed,1.0
1126,17,circle,182,826,32362,confirmed,1.0
1126,21,triangle,583,880,20680,confirmed,1.0
1126,22,rectangle,194,609,29391,confirmed,0.911
1126,23,pentagon,361,573,36320,confirmed,1.0
1127,11,trapezoid,1352,563,27125,confirmed,1.0
1127,17,circle,186,850,32459,confirmed,1.0
1127,21,triangle,567,852,20749,confirmed,1.0
1127,22,rectangle,214,634,29090,confirmed,0.911
1127,23,pentagon,381,609,36208,confirmed,1.0
1128,11,trapezoid,1349,601,27152,confirmed,1.0
1128,17,circle,211,870,32360,confirmed,1.0
1128,21,triangle,562,822,20518,confirmed,1.0
1128,22,rectangle,238,657,29683,confirmed,0.911
1128,23,pentagon,412,642,36365,confirmed,1.0
1129,11,trapezoid,1344,639,27069,confirmed,1.0
1129,17,circle,241,889,32362,confirmed,1.0
1129,21,triangle,556,794,19567,confirmed,1.0
1129,22,rectangle,268,679,29823,confirmed,0.911
1129,23,pentagon,457,670,36347,confirmed,1.0
1130,11,trapezoid,1339,677,27078,confirmed,1.0
1130,17,circle,280,902,32383,confirmed,1.0
1130,21,triangle,561,774,10797,confirmed,1.0
1130,22,rectangle,305,696,29664,confirmed,0.911
1130,23,pentagon,511,691,36101,confirmed,1.0
1131,11,trapezoid,1334,715,27190,confirmed,1.0
1131,17,circle,323,909,32427,confirmed,1.0
1131,21,triangle,558,750,10797,coasting,1.0
1131,22,rectangle,349,705,29397,confirmed,0.911
1131,23,pentagon,571,709,36319,confirmed,1.0
1132,11,trapezoid,1329,753,27177,confirmed,1.0
1132,17,circle,369,909,32406,confirmed,1.0
1132,21,triangle,556,728,10797,coasting,1.0
1132,22,rectangle,397,705,29460,confirmed,0.911
1132,23,pentagon,635,718,36124,confirmed,1.0
1133,11,trapezoid,1324,792,27352,confirmed,1.0
1133,17,circle,412,902,32400,confirmed,1.0
1133,21,triangle,553,709,10797,coasting,1.0
1133,22,rectangle,437,693,29575,confirmed,0.911
1133,23,pentagon,701,720,36099,confirmed,1.0
1134,11,trapezoid,1319,830,27121,confirmed,1.0
1134,17,circle,454,892,32388,confirmed,1.0
1134,21,triangle,593,677,8996,confirmed,1.0
1134,22,rectangle,475,674,29575,confirmed,0.911
1134,23,pentagon,767,719,36213,confirmed,1.0
1135,11,trapezoid,1315,867,27144,confirmed,1.0
1135,17,circle,494,880,32404,confirmed,1.0
1135,21,triangle,649,646,13460,confirmed,1.0
1135,22,rectangle,509,654,29861,confirmed,0.911
1135,23,pentagon,833,717,36350,confirmed,1.0
1136,11,trapezoid,1310,905,27163,confirmed,1.0
1136,17,circle,530,866,32394,confirmed,1.0
1136,21,triangle,711,618,16695,confirmed,1.0
1136,22,rectangle,544,635,29575,confirmed,0.911
1136,23,pentagon,895,711,36175,confirmed,1.0
1137,11,trapezoid,1305,943,27159,confirmed,1.0
1137,17,circle,550,845,32382,confirmed,1.0
1137,21,triangle,790,597,18505,confirmed,0.978
1137,22,rectangle,575,615,29575,confirmed,0.911
1137,23,pentagon,957,699,36245,confirmed,1.0
1138,11,trapezoid,1302,981,27136,confirmed,1.0
1138,17,circle,566,821,32398,confirmed,1.0
1138,21,triangle,840,580,19815,confirmed,0.956
1138,22,rectangle,603,593,29575,confirmed,0.911
1138,23,pentagon,1017,685,36103,confirmed,1.0
1139,11,trapezoid,1298,1018,26226,confirmed,1.0
1139,17,circle,579,797,32397,confirmed,1.0
1139,21,triangle,884,565,20114,confirmed,0.956
1139,22,rectangle,628,569,29861,confirmed,0.911
1139,23,pentagon,1074,668,36320,confirmed,1.0
1140,11,trapezoid,1294,1048,17769,confirmed,1.0
1140,17,circle,569,776,32397,confirmed,1.0
1140,21,triangle,921,575,20504,confirmed,0.956
1140,22,rectangle,651,546,29575,confirmed,0.911
1140,23,pentagon,1125,646,36346,confirmed,1.0
1141,11,trapezoid,1290,1071,10105,confirmed,1.0
1141,17,circle,540,786,32439,confirmed,1.0
1141,21,triangle,965,570,20553,confirmed,0.956
1141,22,rectangle,671,521,29861,confirmed,0.911
1141,23,pentagon,1170,619,36149,confirmed,1.0
1142,11,trapezoid,1286,1099,10105,coasting,1.0
1142,17,circle,510,807,32417,confirmed,1.0
1142,21,triangle,1007,556,20273,confirmed,0.956
1142,22,rectangle,691,496,29861,confirmed,0.911
1142,23,pentagon,1203,589,36268,confirmed,1.0
1143,11,trapezoid,1285,1101,8674,confirmed,1.0
1143,17,circle,490,833,32376,confirmed,1.0
1143,21,triangle,1043,538,18811,confirmed,0.956
1143,22,rectangle,710,472,29861,confirmed,0.911
1143,23,pentagon,1220,553,36102,confirmed,1.0
1144,11,trapezoid,1287,1087,16278,confirmed,1.0
1144,17,circle,477,859,32382,confirmed,1.0
1144,21,triangle,1079,521,14955,confirmed,0.956
1144,22,rectangle,730,448,29861,confirmed,0.911
1144,23,pentagon,1224,516,36085,confirmed,1.0
1145,11,trapezoid,1290,1063,24581,confirmed,1.0
1145,17,circle,466,884,32396,confirmed,1.0
1145,21,triangle,1111,502,9676,confirmed,0.956
1145,22,rectangle,748,424,29861,confirmed,0.911
1145,23,pentagon,1223,481,36334,confirmed,1.0
1146,11,trapezoid,1299,1001,27140,confirmed,1.0
1146,17,circle,456,909,32404,confirmed,1.0
1146,21,triangle,1120,506,5598,confirmed,0.956
1146,22,rectangle,768,400,29861,confirmed,0.933
1146,23,pentagon,1232,445,36190,confirmed,1.0
1147,11,trapezoid,1308,953,27029,confirmed,1.0
1147,17,circle,450,934,32357,confirmed,1.0
1147,21,triangle,1160,499,6476,confirmed,0.956
1147,22,rectangle,786,376,29861,confirmed,0.956
1147,23,pentagon,1254,412,36332,confirmed,1.0
1148,11,trapezoid,1317,912,27069,confirmed,1.0
1148,17,circle,449,959,32426,confirmed,1.0
1148,21,triangle,1206,487,7805,confirmed,0.956
1148,22,rectangle,804,352,29861,confirmed,0.978
1148,23,pentagon,1290,382,36153,confirmed,1.0
1149,11,trapezoid,1325,872,27204,confirmed,1.0
1149,17,circle,450,983,32072,confirmed,1.0
1149,21,triangle,1254,471,9360,confirmed,0.956
1149,22,rectangle,824,328,29861,confirmed,1.0
1149,23,pentagon,1333,356,36167,confirmed,1.0
1150,11,trapezoid,1333,836,27306,confirmed,1.0
1150,17,circle,463,1003,30092,confirmed,1.0
1150,21,triangle,1303,450,10949,confirmed,0.956
1150,22,rectangle,844,304,29861,confirmed,1.0
1150,23,pentagon,1382,332,36064,confirmed,1.0
1151,11,trapezoid,1343,799,27254,confirmed,1.0
1151,17,circle,490,1017,28480,confirmed,1.0
1151,21,triangle,1347,423,12963,confirmed,0.956
1151,22,rectangle,867,282,29575,confirmed,1.0
1151,23,pentagon,1433,310,36100,confirmed,1.0
1152,11,trapezoid,1352,762,27187,confirmed,1.0
1152,17,circle,529,1025,26981,confirmed,1.0
1152,21,triangle,1384,390,16546,confirmed,0.956
1152,22,rectangle,891,260,29575,confirmed,1.0
1152,23,pentagon,1485,290,36128,confirmed,1.0
1153,11,trapezoid,1364,725,27187,confirmed,1.0
1153,17,circle,577,1028,26593,confirmed,1.0
1153,21,triangle,1412,354,20129,confirmed,0.956
1153,22,rectangle,917,238,29861,confirmed,1.0
1153,23,pentagon,1538,270,36092,confirmed,1.0
1154,11,trapezoid,1376,688,27298,confirmed,1.0
1154,17,circle,630,1025,26835,confirmed,1.0
1154,21,triangle,1413,314,20709,confirmed,0.956
1154,22,rectangle,947,218,29861,confirmed,1.0
1154,23,pentagon,1591,252,36238,confirmed,1.0
1155,11,trapezoid,1388,649,27085,confirmed,1.0
1155,17,circle,684,1021,27081,confirmed,1.0
1155,21,triangle,1419,283,20565,confirmed,0.956
1155,22,rectangle,982,201,29575,confirmed,1.0
1155,23,pentagon,1644,233,36122,confirmed,1.0
1156,11,trapezoid,1400,611,27150,confirmed,1.0
1156,17,circle,738,1014,27526,confirmed,1.0
1156,21,triangle,1421,255,20501,confirmed,0.956
1156,22,rectangle,1023,188,29861,confirmed,1.0
1156,23,pentagon,1702,223,36215,confirmed,1.0
1157,11,trapezoid,1410,574,27046,confirmed,1.0
1157,17,circle,790,1007,28434,confirmed,1.0
1157,21,triangle,1417,228,20447,confirmed,0.956
1157,22,rectangle,1066,182,29575,confirmed,1.0
1157,23,pentagon,1758,230,36105,confirmed,1.0
1158,11,trapezoid,1421,537,27074,confirmed,1.0
1158,17,circle,837,1000,29833,confirmed,1.0
1158,21,triangle,1402,201,20522,confirmed,0.956
1158,22,rectangle,1112,181,29861,confirmed,1.0
1158,23,pentagon,1793,259,36351,confirmed,1.0
1159,11,trapezoid,1434,500,27155,confirmed,1.0
1159,17,circle,880,991,31460,confirmed,1.0
1159,21,triangle,1374,179,20554,confirmed,0.956
1159,22,rectangle,1157,187,29861,confirmed,1.0
1159,23,pentagon,1827,281,36127,confirmed,1.0
1160,11,trapezoid,1446,462,27069,confirmed,1.0
1160,17,circle,916,980,32567,confirmed,1.0
1160,21,triangle,1338,160,20729,confirmed,0.956
1160,22,rectangle,1200,193,27922,confirmed,1.0
1160,23,pentagon,1851,311,35508,confirmed,1.0
1161,11,trapezoid,1459,425,27097,confirmed,1.0
1161,17,circle,933,957,32405,confirmed,1.0
1161,21,triangle,1297,144,20378,confirmed,0.956
1161,22,rectangle,1236,209,21188,confirmed,1.0
1161,23,pentagon,1864,346,34339,confirmed,1.0
1162,11,trapezoid,1471,387,27116,confirmed,1.0
1162,17,circle,952,934,32439,confirmed,1.0
1162,21,triangle,1251,133,20403,confirmed,0.956
1162,22,rectangle,1263,263,20423,confirmed,1.0
1162,23,pentagon,1868,385,33355,confirmed,1.0
1163,11,trapezoid,1484,350,27146,confirmed,1.0
1163,17,circle,967,910,32392,confirmed,1.0
1163,21,triangle,1202,128,20623,confirmed,0.956
1163,22,rectangle,1294,285,26604,confirmed,1.0
1163,23,pentagon,1867,426,31752,confirmed,1.0
1164,11,trapezoid,1497,313,27147,confirmed,1.0
1164,17,circle,973,885,32457,confirmed,1.0
1164,21,triangle,1153,127,20437,confirmed,0.956
1164,22,rectangle,1311,292,29256,confirmed,1.0
1164,23,pentagon,1863,466,30134,confirmed,1.0
1165,11,trapezoid,1509,275,27049,confirmed,1.0
1165,17,circle,977,860,32396,confirmed,1.0
1165,21,triangle,1109,136,20747,confirmed,0.956
1165,22,rectangle,1330,307,29355,confirmed,1.0
1165,23,pentagon,1859,504,28683,confirmed,1.0
1166,11,trapezoid,1522,238,27031,confirmed,1.0
1166,17,circle,982,835,32409,confirmed,1.0
1166,21,triangle,1087,160,20800,confirmed,0.956
1166,22,rectangle,1347,330,29346,confirmed,1.0
1166,23,pentagon,1853,542,29987,confirmed,1.0
1167,11,trapezoid,1533,206,27056,confirmed,1.0
1167,17,circle,971,812,32407,confirmed,1.0
1167,21,triangle,1079,188,20595,confirmed,0.956
1167,22,rectangle,1365,355,29432,confirmed,0.978
1167,23,pentagon,1847,578,31045,confirmed,1.0
1168,11,trapezoid,1535,230,27048,confirmed,1.0
1168,17,circle,955,788,32416,confirmed,1.0
1168,21,triangle,1076,218,20821,confirmed,0.956
1168,22,rectangle,1380,381,28586,confirmed,0.956
1168,23,pentagon,1841,613,32057,confirmed,1.0
1169,11,trapezoid,1532,271,27088,confirmed,1.0
